DateRecorded_Day,DateRecorded_Month,DateRecorded_Year,DepartureTime_Hour,GroundTransportationTo_fromAirport,ParkingFacilities,ParkingFacilities_valueForMoney_,AvailabilityOfBaggageCarts,EfficiencyOfCheck_inStaff,Check_inWaitTime,CourtesyOfOfCheck_inStaff,WaitTimeAtPassportInspection,CourtesyOfInspectionStaff,CourtesyOfSecurityStaff,ThoroughnessOfSecurityInspection,WaitTimeOfSecurityInspection,FeelingOfSafetyAndSecurity,EaseOfFindingYourWayThroughTheAirport,FlightInformationScreens,WalkingDistanceInsideTerminal,EaseOfMakingConnections,CourtesyOfAirportStaff,Restaurants,Restaurants_valueForMoney_,AvailabilityOfBanks_ATM_moneyChanging,ShoppingFacilities,ShoppingFacilities_valueForMoney_,InternetAccess,Business_executiveLounges,AvailabilityOfWashrooms,CleanlinessOfWashrooms,ComfortOfWaiting_gateAreas,CleanlinessOfAirportTerminal,AmbienceOfAirport,ArrivalsPassportAndVisaInspection,SpeedOfBaggageDelivery,CustomsInspection,OverallSatisfaction,Selected,components,variance
continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,No Yes,string,continuous
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,class,meta,meta
0.10201120849091368,0.14645971873908187,0.021168039438413083,0.03340086691397454,0.021384347996742714,0.02223637800499733,0.015139259593249937,-0.10079006627753373,-0.0662151364324176,-0.07832010306546655,-0.08675902572677653,-0.32046881754179807,-0.30743026862491973,0.23291738834378595,0.24763908867604656,0.20305955765523365,0.18293317992683253,-0.2619997055641249,-0.28625445522572956,-0.27950626987807764,-0.2711949298607833,-0.02269785395848159,0.05654109340866926,0.04985117612189262,-0.06531386357552219,0.13577823934676972,0.13356377622719295,-0.11370193836475415,-0.11458772806892552,0.26983062113529616,0.28641756854213235,0.05160980434153878,-0.0625933513347498,-0.06768138942059382,-0.02975694326965933,-0.01326929168831904,-0.08691665822696618,0.0057391837934306494,No,PC9,0.03295662586437667
-0.5745027336669831,-0.5511723741037438,0.43675354068031436,0.057500364319997666,0.01047493871898067,-0.04775922889139131,-0.03479251234137244,0.02147854884846523,-0.05407001833069633,-0.014068938320831361,-0.025059485090273444,-0.04262814410276462,-0.02804647979998368,0.0307289498140019,0.055022640314007575,0.006482091570257489,0.05902081601193619,-0.0036416194514735365,0.05112966036777189,0.05189949929011501,-0.1706434521136069,-0.0034121278227007834,0.04118645221572521,0.03951280500377409,0.02240522182098692,-0.04418136899566847,-0.026461344171912766,0.03933397250373442,0.02369469804685636,0.12665244584066396,0.09447430540330688,-0.06467877102727079,-0.141209456445192,-0.17326922571664694,0.03489061733028037,-0.0760192621747282,0.14616697284960042,-0.061134552800852004,No,PC10,0.03030712346707723
0.050639680647240205,-0.09379448355029917,-0.11685254299424616,-0.1716113652553178,0.05176339541862293,-0.10542707175161646,-0.09113777286868846,0.2847207470941748,-0.05208245833612464,-0.028338323641942772,-0.02624425087133711,-0.163268175845659,-0.1427644522542938,0.13429141066307998,0.14359208592622247,0.13673413842201332,0.10814946673907139,-0.14544709821796645,-0.10830298766331178,-0.14835822706580626,0.28514718276099965,0.0804714180593121,-0.008683564133863314,-0.0005905002309787299,0.08186923495130236,-0.4112882131235815,-0.36475541234569553,0.40106163906123804,0.32622258750528477,-0.013907227462267677,-0.012379206221426915,0.04055626381264548,0.008385021776542097,0.00508198855038906,0.003435001564318557,-0.014042413546615345,0.02786748720314418,-0.008495811569154826,No,PC11,0.02738778305418285
0.16619568783002708,-0.004674112205712247,-0.17504705063086212,0.6054013892013952,-0.23980775584492192,0.10580015297464887,0.11563742152078924,0.05332579449431106,0.021481195284170057,0.02813542999872233,0.02127151017968973,-0.018077530640584052,-0.007687687466434723,0.05726919979100409,0.06923011380643435,0.060704826792478433,0.07759362591982333,0.1912722709375264,0.20350244936314538,0.09711167021587983,0.2026288257673525,-0.05244369214663405,-0.0467508675339339,-0.048839432976602454,0.032968763350171335,-0.08715426875174254,-0.05361698885902949,0.03246083419693448,0.04480513890386364,0.2057352146404171,0.1754268422563896,-0.18790022980246063,-0.3303654478105278,-0.3134792996724919,-0.035216370513683676,0.053971691013219095,0.00018068250196760782,-0.004310119280845404,No,PC12,0.02637088255875719
0.16823977456416292,0.23860267411610322,0.05176117904780825,-0.4962996363430032,0.23602772518920345,-0.17105262077319097,-0.17678106876079341,0.05985678042985207,-0.02279619125336596,-0.01254880760912501,-0.0050812998147214405,0.020112004243116183,0.019082606965480538,-0.0451439367513754,-0.044278980948834284,-0.027244610241206557,-0.06393096184536076,0.1899253727079264,0.295440906446346,0.14703280688243742,-0.20053866548595534,0.08058607860698264,-0.032539384037674535,-0.030330887717085694,0.059048150634397625,-0.05228594479080282,-0.05839201322960341,-0.0694443117194394,0.07255536658816628,0.24842425871372661,0.22345589396362328,-0.10213645673809067,-0.269879499193727,-0.3503192189281661,-0.035569757572729455,-0.019733981553051505,0.03597958702411999,-0.04125073714699959,No,PC13,0.025798227324550737
0.0028333912618977116,-0.19826621339582803,-0.08773468504636182,-0.5165523262698326,-0.5382646048206715,0.18555715537361442,0.16871140431684664,-0.2387781368632887,0.030931938198208796,0.010830446875611965,0.016527049744080726,0.021649675696028027,0.0037084541706952634,0.06499781731877644,0.041848796997721954,0.06095857239558247,0.012152292780434913,-0.050542049141137885,-0.013525966553543892,-0.02826029403169117,0.3623909959444729,0.1635485590514597,-0.03906187783813586,-0.052893029946509074,-0.07856569316143644,0.14108961163167455,0.11727587704030419,0.004623165047841549,-0.08019812165689727,0.04623576614968858,0.03214187074474091,-0.06478843067387305,-0.10969578299753635,-0.13378118971805833,0.03509584755119405,-0.10508248730195582,0.0018035774869623045,-0.05526171318920542,No,PC14,0.024204480231117646
0.17408309289054247,-0.4004547292727675,-0.14771116915428217,0.017732847481086247,0.3525233548960194,-0.07132894233966355,-0.05590760139683313,0.19048918260589118,-0.030220493702670416,-0.01790206705735932,-0.014306805322499193,-0.0718889712278016,-0.043052493188223115,0.05808666941624576,0.010825758894609239,0.03018709198073251,0.005203275262885411,-0.011034100233309408,-0.04692493861930752,-0.009430564706949345,0.3325118847025799,0.2106218393564041,-0.06342075956079887,-0.04385287301096116,-0.002183001845681501,0.058472126103710845,0.0305295133018451,-0.6496446907299332,-0.0245298612187219,-0.005382302912933396,-0.002141517006608133,0.0032684803584159643,-0.008917783668983867,0.0191595832473256,0.03996555544147301,0.01968254537263449,0.10938636164755086,-0.028563954873214087,No,PC15,0.022665982392312576
0.5211885555961909,-0.43398674742427,0.011916952833622374,-0.09164084798509928,-0.01065123744316493,-0.032414825338132586,-0.03453399211899697,-0.11580863636954694,0.04309635438906579,0.055090421648864504,0.007729941989702692,0.014934699571148388,-0.01351872500396896,-0.06668767681049667,-0.002132913583571542,0.033676615003452835,-0.03558951768347095,0.10714153892993604,-0.06625367439761243,0.00852361129491061,-0.13121425623024785,-0.5956562489916825,0.1300861250215132,0.17913496677541396,0.042529346141422376,0.013945345689423159,0.025121832464680485,0.10368764864709373,0.06224966626096429,0.038362359608438,0.0006405362095039044,-0.04469692314846829,0.07676186931459159,0.013365926667385364,0.07504538764340912,-0.09466372551055402,0.1295960791993095,-0.09128432419318254,No,PC16,0.02171350797335992
-0.47753565804649106,0.14390077373005533,-0.3133078953638492,-0.1449132678169503,0.23656377715336271,-0.011510922519567118,-0.017866117724553765,-0.11724628867642858,0.0464870452628464,0.019650638650239815,0.004399882469442146,0.032324578259332756,0.003470469595401829,0.024948495304702344,0.03657856721642568,0.0974942943017063,0.07357222308073341,0.14229498267845225,-0.1724494734836111,0.07355613364627712,0.31902065638438115,-0.5474692503677379,0.05381052601342655,0.09239659154905168,0.003263672521305036,0.03603680304197504,0.026028731475486632,-0.09014527792523201,0.030928583951561346,0.07717068961268972,0.04197685745339182,-0.031248322357873608,-0.06038874371997907,-0.07714652222800039,-0.0695877887870556,0.14045996906921585,-0.118046420145445,0.07233963316712333,No,PC17,0.019981530023028195
0.08758683433922361,-0.1827397693926217,-0.11314721202694496,0.06590015921685416,0.4711243942562171,-0.01548279319459336,-0.028275511479778102,-0.1288509555758842,-0.009342487137163725,-0.0008221458462533415,0.016919076020837122,0.007026881443500638,0.05171172410516965,-0.024255804673623153,-0.022238018413302155,-0.03945012371604863,0.01093522653661446,0.03530978717056922,-0.11148805979672258,0.07637640331185057,0.14049846931962204,0.20003407088220393,-0.02723029428558743,-0.07287787164004982,-0.29183103799425525,0.1632041372663135,0.13887806665418864,0.5348305728007559,-0.3590716469112888,0.04628048148091942,-0.004783845869754957,-0.006775629578130701,-0.12010819897524666,-0.0907315171639328,-0.004917279248370265,-0.14814317866491858,-0.13458498210824682,-0.0007048031001127275,No,PC18,0.01972096289711568
-0.05437517151848495,0.006663443086592537,-0.04271040465610412,-0.07076520927927848,-0.041423083333588705,-0.026131041250448597,-0.03984699097562318,0.41841370029149105,-0.013704152080463118,-0.011849036234662186,-0.0045838502283552796,-0.0033760996765409557,0.01146550701749241,0.0197943162219843,0.08569300305782002,-0.016749038493419605,0.05000940114178755,-0.23434278482044354,0.5734506355812587,-0.3196769992219489,0.07784297297779073,-0.2722789520150578,0.028562270715493436,0.005023160985290792,-0.26963623635511963,0.10109643839838249,0.06602589812708005,0.05860362962344027,-0.33954553020133327,-0.046200242815750164,0.020057214922107953,-0.05505434488838536,0.06202939650309765,0.04176900745735036,-0.010381468909273515,0.08335238456006094,0.09412018831627994,0.005171352279503549,No,PC19,0.017045824256725045
-0.057117314448284245,-0.17294595467051171,-0.19028381132580913,0.058783228635818335,0.15954244383283211,0.0014970825683649023,0.012196838953977315,-0.4051525260382705,0.0562350579092799,0.04399646160481051,0.058159765309272075,0.03235886353203546,0.04398835732083516,0.032225125884569966,-0.008839781122485388,0.004642617996963999,-0.03130023218248777,-0.17898040193463852,0.4532353961223646,-0.29288692207432515,-0.07933950213978108,0.04465962690463673,0.010439518972233143,-0.007550194637758564,0.12707369120754658,-0.020788867928663288,-0.029246723927414536,-0.05416644872614527,0.3064948233289518,-0.0031214133832472776,0.03597421835241807,0.023467724726971985,0.015942666222009523,0.062091718535502154,0.03430198626336926,-0.18178826940960188,-0.48393393244409133,-0.05871564479298269,No,PC20,0.01627716440134448
-0.032947631270448696,-0.12747747778882335,-0.28897759763610104,-0.0201370735666751,0.0583486293345563,0.0033323439360268964,0.009206615829632843,-0.354442564014618,-0.053447440235487725,-0.06371173944082151,-0.024210896731934453,-0.043259376354797804,-0.0388038943334701,-0.03277476967532533,0.01938014398924562,-0.034157961784872536,-0.03651518373280593,-0.028816548523615478,0.09468851771289237,-0.0910405247217788,-0.17937407093270868,0.14588477315995046,-0.03972508953719213,-0.03304664698868451,-0.08653920905554978,-0.018280107159705808,-0.00048718016959595906,0.11401714858491825,0.0926649258251296,0.0004183959569718232,-0.0024282530405150965,-0.08796696176802232,0.027399162962090745,0.024975985688149675,0.03674983679052875,0.680569680893112,0.4211703152794865,0.011839751914714203,No,PC21,0.014858399161216992
-0.07800334317356526,-0.25493225293108757,-0.41460238442299513,-0.08994357804969406,-0.19869793223056464,-0.03709342954635566,-0.04021640155576024,0.3593959990765877,0.0069044904680209546,-0.019250515184502773,-0.053630670526654795,0.014001335978008997,-0.01497458315117664,-0.1457492120495347,-0.05096234220441839,0.03361155755584458,0.04212538884186967,0.07786999480015423,-0.13507345073702653,0.11624871205844257,-0.35955736138146394,0.08174713982763854,-0.0022911469856101707,-0.005728873398920059,0.1989944331567601,-0.00343058223943217,-0.02557824877957416,0.02144646375676494,-0.23315908409007824,0.02346315678112417,0.0060650964693783095,-0.0583920755381019,-0.006686719198389229,0.012586174875980946,0.11061245061815594,0.21421588556499083,-0.44857395542820294,-0.11994468132075109,No,PC22,0.014442107748125071
-0.0002838798373495865,-0.048733713172127525,-0.07694942960996297,0.006563447473070353,-0.09317139114673392,-0.014327449494262416,0.010009345460582384,0.16360660717681536,-0.007797216178909539,0.011220985202564194,-0.0183523435799128,0.0010839468227268126,-0.021776952566614674,-0.0826779294952655,-0.06321958544126238,0.01016280955617151,0.08723397430740246,-0.0016923548294597301,-0.026375948807705277,0.13459833984932892,-0.13776158194719829,-0.02392692961898828,-0.014660229397849863,0.03767879549095591,-0.6654460290302692,0.07234030687197787,0.14026636135985165,-0.05626895848741148,0.47561639408609546,-0.07185015928863975,-0.07866279720168125,0.3686260059094755,-0.13979658761690847,-0.12878058265484937,0.014708940943015513,0.0344365598856009,-0.11333592377922294,-0.04060363573427185,No,PC23,0.013484382573177429
0.023618534948493745,-0.022044638403187086,-0.0018066820632561265,0.016432460301883285,0.004484272009524198,0.007924525492321512,0.027502970590313508,-0.08510180228346739,0.006966908452508545,-0.01548765765668269,-0.019873387258375095,0.00039672162457392995,-0.029414852687967744,-0.03511335482482886,0.015171036011361879,0.10642096242700247,-0.052799001334381625,-0.006041083122664076,0.0943304455133156,-0.07860908536311402,0.02290622789854526,-0.05040950467970839,-0.002170584638885205,0.04151921985290426,0.3110410000199826,-0.03610130048755601,-0.05440163797590383,0.007972366021766767,-0.2622970181722022,-0.13273697453274907,-0.16299560722380316,0.7735389700895151,-0.2563181490140053,-0.2468449809372996,-0.007845046597376608,0.08539266866062353,0.08201220387361285,-0.020857630400871047,No,PC24,0.013107495378186942
0.03920605112615565,0.0020160903297768637,-0.06039369099958896,0.01286233362821717,0.02212224002184339,0.004405807491244418,0.009508492599282787,-0.041698895075782685,0.026868311993889907,0.0025024539228338336,-0.0026323677118296526,0.008053962321706402,-0.004373568054066293,0.1602148127612323,0.04777094164494938,-0.036565484895601165,-0.12614936049400388,-0.6930939423516056,0.08871558530960155,0.6587489732027927,-0.0002447655552754724,-0.10124031256273938,-0.011699135133084819,0.025269419960503463,0.059776194081751166,-0.025368751365122608,-0.028025914901714855,-0.004244471905595009,-0.030329446276674384,0.0369304340741766,-0.008238557904259314,-0.01065330298234466,-0.06110397828454325,0.023983358369621115,0.0167267443037811,0.03126962978662328,0.003014603553110399,-0.0012198035165744692,No,PC25,0.012475364013594089
0.041268732981059535,0.041821253313279155,0.05089824660908157,-0.001832198872343968,0.04107721147792878,-0.0036708269350334832,0.023130082064319483,-0.09158642471835533,0.005843192198269717,0.012057271549098372,-0.035836520337330605,0.04676553364649165,-0.034337601007356625,-0.7004847445181162,0.03850482735924031,0.08960337583210937,0.6347186411941038,-0.20727976720778973,0.03805192319843812,0.06647069271020992,0.07652600930930159,0.03226842411143889,-0.02384247276788416,-0.004528235063702777,0.08604425884545643,-0.0008992002269415846,-0.01876688167678201,-0.030822796299101306,0.0008633147950125961,0.006977068848188002,0.03045291442106249,-0.03869112806626338,0.04530440125694568,-0.029992606186912546,-0.006659177667372659,-0.035266025255916954,0.06006385864383539,0.009810437511389436,No,PC26,0.011179150097226339
-0.10915781918247273,-0.08856583444056101,-0.38176979837600766,0.022312520945148462,-0.0520525574678401,-0.021157677788588236,0.006986653894715034,0.03656698938413325,0.04830102982042386,-0.013747009705118343,-0.06498627765945016,0.029932030887784226,-0.06984924632181358,-0.12864797765905622,-0.03474202717673126,0.3096060347201992,-0.20044673409172303,-0.013118919825432285,0.035863754730911794,0.02101356328283857,-0.21876208586874155,0.06790515554979276,-0.003773070907474696,-0.019140098314094828,0.0024424959174673792,0.01048327953913242,0.009925124230127182,4.094793333547439e-05,0.012585541750587747,-0.01352206181648043,0.005459725175007639,-0.011118815148255995,0.10886504869160664,-0.054544101535927356,-0.42310364691528346,-0.41234498896343863,0.29933339827737204,0.39269546274837674,No,PC27,0.010456726587108892
-0.002602624472917797,-0.011539137515322801,-0.018447647503520223,-0.05290039486507432,-0.019142333863528337,0.0004891141396702152,-0.015052308206541774,0.003007591413028727,-0.00973254526824657,-0.011181876824266225,0.00016928237505839817,0.013655385661026653,-0.009682410622174573,-0.03287610554637354,-0.07855511524873877,0.03443718289672659,0.05548114037013353,0.03751289855415549,0.008194688639110012,-0.03143136419605664,-0.04339160478868237,-0.03364471618962344,-0.02491890256062873,0.0038321286854583695,-0.001586313753486972,0.0006415753188307315,-0.030385888506895532,0.0013912570013455915,-0.005485707831640959,0.061552752620453344,0.007178994131911073,-0.006763397191819011,-0.6951759019319252,0.6870268013485992,-0.023735046774113824,-0.06118053581269958,0.08003413318384925,0.08461054938960089,No,PC28,0.009209080005946715
-0.0038841652614113836,-0.06431971278686364,-0.22226562626815408,-0.04663429273125959,-0.0462155123724094,0.024264732903071327,-0.01945853159689201,-0.008515766689311014,-0.055092597162452364,-0.0010772014348323297,0.09307532323031315,-0.0847962036343819,0.09203224283398448,0.2580091366756225,0.014671657654629225,-0.7244702872578265,0.42311600236626684,0.02854548926978781,-0.02836959323251947,0.0016133696563896873,-0.11894605665939942,-0.03120154853937196,0.030890828718616634,-0.014147359354740988,0.07893038561990696,-0.040254068261750854,-0.009526781741984028,-0.02561678033186029,-0.013124511883790735,-0.04309194867123917,0.014286816007737412,0.09851625309703997,-0.0026412913804176666,-0.0559902358203758,-0.18320940596758817,-0.15945193842378785,0.10807932941250788,0.1755539322710367,No,PC29,0.0089654191169385
0.014551334988264664,-0.003352447140741264,0.02296583764482532,0.0023689280309844227,0.006215793247967019,-0.008549539764587347,0.011798883047316161,-0.011390824136418731,0.007472553398774041,0.001357684432986346,-0.02060082565972063,-0.018675269177801476,-0.0032904574978174783,0.31649420191789013,-0.8289392262766492,0.2706024616583398,0.3195967940785311,-0.05926376181215091,0.03614397912566741,-0.008271030118618464,-0.00902742188605863,-0.017508021298344466,-0.0572516465180498,0.03746929873857728,0.03011737739201324,-0.0006975525205480764,-0.0014379081455674885,0.033289418729684925,-0.03873543225353059,-0.06309786718802703,0.08081846768575714,-0.02223364781683568,0.05931087926026849,-0.05616867109836603,0.03134912651879487,0.03344883124809319,0.045421170367986465,0.00503684361326609,No,PC30,0.007200139136640825
0.00034558040285046437,0.020353316120645292,-0.0018041190626515292,0.0071110131615059555,-0.015292869370684416,-0.00972676185246876,0.0010692719625190637,0.016942130237901566,0.040006019349818886,0.003998649948150143,-0.03250855973581525,-0.03513539265854097,0.01662630171305483,0.0315116235018838,-0.09009242516925783,-0.0011622571324737152,0.05936502856634505,-0.025106136437676282,0.028468973087261783,-0.04994381107833044,-0.008328380456505136,0.004727868489247588,0.1501929960237821,-0.14502258387707348,-0.0027163004112604914,0.1365962802543747,-0.1356965823466428,-0.017725795467374107,0.02362237849017865,0.6615922372394962,-0.6745024159057756,0.0025995448751426325,0.05874618071392787,-0.008621511046605423,-0.008191415699282133,-0.00010325606454554374,0.01185716765216148,0.011399862256403001,No,PC31,0.006048980652939614
-0.0019595176006422218,0.009674098739661513,-0.03435859291042732,-0.001106110510687654,-0.023428521428187094,0.0345260537656292,-0.025746603604898326,-0.00935762312385735,-0.7809068936748852,0.4287560766753717,0.3287968124519397,-0.051650746707887385,0.04386622352835445,-0.0367885385777842,-0.015643991668975725,0.10729958876424742,-0.03337351196553949,-0.013629450160744808,-0.006519758005076627,0.030624957681952773,-0.012723069904914765,-0.026056196053480085,0.12839343265129072,-0.11061640205498544,0.010275865651727022,0.1527004778787028,-0.13728455719300078,-0.010189808805992101,0.001643694296425106,-0.03454864100437853,0.017562361468589457,0.009596485672228414,0.004781141746330542,-0.005724604787688034,0.0003445456646836674,7.75141660087561e-05,-0.01172576640039849,0.027672289516077475,No,PC32,0.005063095248691995
-0.011591479701963487,0.015236795900366123,-0.015232915947536778,-0.0059896434121380696,-0.005290480019794125,-0.039790526656587166,0.038256490698225676,-0.00783020800911119,-0.2040662750011602,0.16143487589416763,0.05673981277698435,0.03622253893435763,-0.03617836543349384,-0.003584016147213081,0.01669974767296739,-0.023867391811144868,-0.010658397515792582,-0.0035264405116616337,0.022306777947395117,-0.04080245373566002,-0.0008076351560685827,0.03693657021813513,-0.5621908079123379,0.5502101450002108,0.0026614680169408725,-0.3218402237408732,0.3327566985877903,-0.002128766684418139,-0.06270183254051483,0.2024442409489462,-0.19078596311510887,-0.02836981624465084,0.03561634143850273,0.010159719755502727,-0.013488881350295912,-0.025041790435637284,-0.01991937300651589,0.019068964494697374,No,PC33,0.004829823234593138
